user_id,activity_type,hour_of_day,value_metric,timestamp,is_anomaly,risk_score,risk_percentage
user_026,data_transfer,16.49,520.24,2026-12-24T12:44:00,False,Safe,24
user_018,file_access,11.35,819.16,2026-12-24T17:57:00,False,Safe,10
user_016,data_transfer,11.06,947.88,2026-12-24T20:59:00,False,Safe,19
user_010,api_call,16.85,869.79,2026-12-24T21:47:00,False,Safe,8
user_010,login,16.03,445.9,2026-12-25T00:08:00,False,Safe,23
user_045,api_call,10.7,1099.81,2026-12-25T05:59:00,False,Safe,15
user_031,login,15.38,410.82,2026-12-25T09:59:00,False,Safe,22
user_037,file_access,15.12,308.98,2026-12-25T11:33:00,False,Safe,14
user_034,transaction,12.59,729.13,2026-12-25T11:50:00,False,Safe,17
user_039,login,16.15,639.93,2026-12-25T18:53:00,False,Safe,14
user_036,transaction,6.18,12214.92,2026-12-25T19:26:00,True,Critical,83
user_005,file_access,15.72,50.0,2026-12-25T21:27:00,False,Safe,23
user_007,file_access,15.29,496.86,2026-12-25T23:53:00,False,Safe,12
user_046,transaction,12.72,622.41,2026-12-26T01:56:00,False,Safe,4
user_013,api_call,11.63,1047.72,2026-12-26T08:41:00,False,Safe,19
user_008,transaction,11.79,838.2,2026-12-26T15:52:00,False,Safe,13
user_045,login,22.22,634.54,2026-12-26T17:16:00,False,Safe,5
user_026,transaction,6.62,355.02,2026-12-26T23:20:00,False,Safe,12
user_040,payment,14.51,495.48,2026-12-27T00:20:00,False,Safe,23
user_050,transaction,16.58,50.0,2026-12-27T03:03:00,False,Safe,2
user_038,api_call,19.3,323.66,2026-12-27T03:03:00,False,Safe,12
user_023,data_transfer,14.89,976.92,2026-12-27T03:47:00,False,Safe,19
user_004,data_transfer,14.46,325.11,2026-12-27T10:15:00,False,Safe,6
user_044,login,14.36,337.34,2026-12-27T12:30:00,False,Safe,21
user_020,payment,16.73,853.7,2026-12-27T13:39:00,False,Safe,8
user_044,api_call,10.11,865.4,2026-12-27T20:34:00,False,Safe,22
user_028,transaction,11.23,582.92,2026-12-28T00:32:00,False,Safe,11
user_017,data_transfer,17.32,7751.82,2026-12-28T03:24:00,True,Critical,94
user_050,file_access,8.72,594.83,2026-12-28T06:16:00,False,Safe,5
user_032,login,16.2,575.15,2026-12-28T10:28:00,False,Safe,21
user_037,transaction,15.74,1128.06,2026-12-28T11:53:00,False,Safe,17
user_024,login,13.39,1327.38,2026-12-29T02:27:00,False,Safe,12
user_048,data_transfer,13.29,329.68,2026-12-29T03:55:00,False,Safe,24
user_049,api_call,11.74,299.76,2026-12-29T12:12:00,False,Safe,6
user_027,data_transfer,12.76,1104.35,2026-12-29T15:54:00,False,Safe,2
user_010,file_access,13.89,958.0,2026-12-29T17:37:00,False,Safe,12
user_019,login,17.7,692.86,2026-12-29T19:51:00,False,Safe,5
user_001,data_transfer,12.04,549.94,2026-12-30T03:23:00,False,Safe,15
user_007,api_call,15.28,709.99,2026-12-30T07:29:00,False,Safe,2
user_035,api_call,9.22,449.33,2026-12-30T11:19:00,False,Safe,13
user_011,transaction,10.12,1057.1,2026-12-30T14:11:00,False,Safe,24
user_045,api_call,16.79,682.55,2026-12-30T14:38:00,False,Safe,23
user_001,data_transfer,17.88,161.32,2026-12-30T20:52:00,False,Safe,18
user_030,login,13.85,654.48,2026-12-30T21:15:00,False,Safe,19
user_009,data_transfer,11.95,1140.56,2026-12-30T23:25:00,False,Safe,13
user_041,transaction,10.09,376.74,2026-12-30T23:44:00,False,Safe,20
user_031,payment,13.06,13396.87,2026-12-31T11:32:00,True,Critical,83
user_038,payment,5.9,1020.11,2026-12-31T17:34:00,False,Safe,4
user_001,file_access,10.53,412.46,2026-12-31T17:48:00,False,Safe,18
user_009,file_access,12.12,915.33,2026-12-31T20:27:00,False,Safe,10
user_042,data_transfer,14.14,601.38,2027-01-01T08:27:00,False,Safe,11
user_010,data_transfer,12.06,570.85,2027-01-01T08:59:00,False,Safe,2
user_048,data_transfer,13.95,529.84,2027-01-01T10:55:00,False,Safe,3
user_043,login,14.78,570.68,2027-01-01T13:53:00,False,Safe,10
user_023,api_call,8.48,1075.17,2027-01-01T19:12:00,False,Safe,2
user_044,payment,21.54,10300.88,2027-01-02T01:33:00,True,Critical,94
user_002,transaction,18.83,922.96,2027-01-02T02:41:00,False,Safe,9
user_005,api_call,15.9,663.29,2027-01-02T12:52:00,False,Safe,19
user_042,transaction,10.38,776.36,2027-01-02T13:36:00,False,Safe,13
user_001,file_access,15.25,617.34,2027-01-02T14:55:00,False,Safe,2
user_005,login,6.04,9601.87,2027-01-02T15:33:00,True,Critical,79
user_001,login,4.29,621.66,2027-01-02T20:51:00,False,Safe,11
user_038,file_access,10.46,613.73,2027-01-02T22:19:00,False,Safe,10
user_018,login,14.87,1387.8,2027-01-02T22:53:00,False,Safe,2
user_016,file_access,13.77,1128.41,2027-01-03T09:52:00,False,Safe,6
user_042,transaction,9.99,837.78,2027-01-03T21:18:00,False,Safe,14
user_043,transaction,9.19,10597.19,2027-01-04T05:06:00,True,Critical,93
user_006,payment,13.9,756.27,2027-01-04T08:21:00,False,Safe,18
user_028,file_access,3.18,524.67,2027-01-04T08:26:00,False,Safe,5
user_007,login,12.65,1195.72,2027-01-04T08:27:00,False,Safe,11
user_026,data_transfer,18.69,742.17,2027-01-04T08:52:00,False,Safe,5
user_037,data_transfer,7.66,905.39,2027-01-04T13:42:00,False,Safe,22
user_006,transaction,8.2,726.63,2027-01-04T14:36:00,False,Safe,13
user_004,api_call,15.28,524.78,2027-01-04T17:20:00,False,Safe,9
user_030,api_call,12.29,640.15,2027-01-04T18:43:00,False,Safe,13
user_005,login,15.11,383.61,2027-01-04T21:14:00,False,Safe,2
user_041,data_transfer,12.47,550.6,2027-01-04T21:18:00,False,Safe,2
user_043,transaction,17.45,226.05,2027-01-05T07:41:00,False,Safe,19
user_005,transaction,16.02,1092.62,2027-01-05T15:38:00,False,Safe,15
user_006,file_access,11.29,546.63,2027-01-05T19:29:00,False,Safe,15
user_008,transaction,13.92,746.4,2027-01-05T20:11:00,False,Safe,6
user_014,login,18.02,541.49,2027-01-05T22:18:00,False,Safe,23
user_036,file_access,8.88,1214.77,2027-01-05T23:35:00,False,Safe,7
user_001,transaction,18.89,619.07,2027-01-06T04:48:00,False,Safe,3
user_013,file_access,15.57,854.33,2027-01-06T08:54:00,False,Safe,20
user_044,transaction,18.16,1028.53,2027-01-06T09:16:00,False,Safe,6
user_005,api_call,14.79,727.63,2027-01-06T11:19:00,False,Safe,22
user_025,transaction,13.59,811.4,2027-01-06T13:31:00,False,Safe,17
user_021,payment,20.69,538.18,2027-01-06T17:17:00,False,Safe,16
user_036,login,12.77,729.88,2027-01-06T18:51:00,False,Safe,19
user_022,data_transfer,12.69,450.87,2027-01-07T01:23:00,False,Safe,6
user_048,file_access,13.8,1126.84,2027-01-07T03:51:00,False,Safe,10
user_031,file_access,11.87,6383.28,2027-01-07T03:54:00,True,Critical,78
user_006,data_transfer,14.76,604.05,2027-01-07T13:40:00,False,Safe,13
user_016,transaction,9.69,664.1,2027-01-07T14:12:00,False,Safe,7
user_008,data_transfer,13.99,109.83,2027-01-07T14:38:00,False,Safe,8
user_024,login,16.46,793.82,2027-01-07T22:17:00,False,Safe,24
user_020,payment,17.42,501.89,2027-01-07T23:19:00,False,Safe,16
user_028,transaction,22.33,346.97,2027-01-08T01:26:00,False,Safe,18
user_014,file_access,17.64,302.74,2027-01-08T06:09:00,False,Safe,19
user_018,login,9.44,693.47,2027-01-08T06:59:00,False,Safe,14
user_028,data_transfer,18.95,962.26,2027-01-08T13:26:00,False,Safe,10
user_006,payment,3.01,418.59,2027-01-08T20:32:00,False,Safe,21
user_005,api_call,24.0,948.13,2027-01-08T20:46:00,False,Safe,9
user_005,file_access,9.92,973.07,2027-01-08T20:57:00,False,Safe,5
user_032,login,9.08,636.73,2027-01-09T00:45:00,False,Safe,24
user_019,data_transfer,11.93,665.02,2027-01-09T03:00:00,False,Safe,2
user_024,file_access,14.47,859.08,2027-01-09T03:15:00,False,Safe,2
user_024,login,13.84,847.78,2027-01-09T07:58:00,False,Safe,8
user_029,api_call,0.15,7537.88,2027-01-09T16:55:00,True,Critical,94
user_038,payment,12.37,867.4,2027-01-09T19:31:00,False,Safe,10
user_023,payment,10.08,669.76,2027-01-10T00:00:00,False,Safe,18
user_008,login,6.0,8246.25,2027-01-10T04:03:00,True,Critical,90
user_012,file_access,13.31,952.5,2027-01-10T18:59:00,False,Safe,19
user_014,login,12.5,536.1,2027-01-10T19:51:00,False,Safe,3
user_047,login,9.83,423.11,2027-01-10T19:59:00,False,Safe,9
user_019,file_access,19.28,940.17,2027-01-10T20:28:00,False,Safe,18
user_023,api_call,10.39,649.41,2027-01-11T02:25:00,False,Safe,9
user_013,api_call,9.39,843.73,2027-01-11T03:36:00,False,Safe,2
user_024,login,14.14,654.7,2027-01-11T05:43:00,False,Safe,17
user_010,payment,11.34,502.93,2027-01-11T08:01:00,False,Safe,11
user_012,transaction,17.16,194.88,2027-01-11T09:43:00,False,Safe,22
user_033,payment,16.09,965.33,2027-01-11T12:20:00,False,Safe,3
user_020,transaction,17.24,480.4,2027-01-11T13:31:00,False,Safe,16
user_020,payment,6.64,296.58,2027-01-11T15:55:00,False,Safe,12
user_024,data_transfer,2.93,14944.31,2027-01-11T16:12:00,True,Critical,80
user_015,login,13.96,429.2,2027-01-11T18:46:00,False,Safe,8
user_029,login,11.77,805.07,2027-01-11T20:21:00,False,Safe,3
user_026,api_call,16.22,966.35,2027-01-11T22:12:00,False,Safe,24
user_009,api_call,13.58,960.55,2027-01-12T07:25:00,False,Safe,2
user_002,login,9.05,565.01,2027-01-12T07:53:00,False,Safe,10
user_021,payment,12.43,1097.81,2027-01-12T08:21:00,False,Safe,21
user_021,login,15.3,475.83,2027-01-12T09:51:00,False,Safe,22
user_026,data_transfer,20.43,570.67,2027-01-12T19:02:00,False,Safe,23
user_034,file_access,16.58,771.62,2027-01-13T00:37:00,False,Safe,8
user_027,data_transfer,20.02,10300.51,2027-01-13T00:53:00,True,Critical,92
user_022,payment,18.85,911.04,2027-01-13T18:26:00,False,Safe,8
user_040,data_transfer,10.62,489.07,2027-01-13T20:21:00,False,Safe,19
user_009,file_access,10.67,262.56,2027-01-13T20:26:00,False,Safe,4
user_035,login,18.29,479.27,2027-01-14T03:55:00,False,Safe,24
user_017,login,14.7,416.79,2027-01-14T06:58:00,False,Safe,17
user_007,file_access,13.67,899.55,2027-01-14T07:30:00,False,Safe,8
user_021,login,12.74,779.86,2027-01-14T09:00:00,False,Safe,5
user_025,api_call,13.34,6902.48,2027-01-14T12:38:00,True,Critical,96
user_040,login,17.65,675.3,2027-01-14T19:15:00,False,Safe,5
user_049,transaction,13.57,3680.34,2027-01-14T22:13:00,True,Critical,89
user_011,api_call,10.02,8856.04,2027-01-15T00:17:00,True,Critical,92
user_044,file_access,19.65,405.81,2027-01-15T01:34:00,False,Safe,21
user_022,login,9.48,517.55,2027-01-15T03:16:00,False,Safe,24
user_039,data_transfer,12.95,344.58,2027-01-15T15:26:00,False,Safe,22
user_029,data_transfer,13.79,766.85,2027-01-15T15:56:00,False,Safe,15
user_040,api_call,9.95,1191.55,2027-01-15T23:26:00,False,Safe,15
user_004,file_access,13.93,698.45,2027-01-16T01:19:00,False,Safe,6
user_001,payment,11.57,320.52,2027-01-16T01:58:00,False,Safe,2
user_034,login,18.33,520.81,2027-01-16T02:20:00,False,Safe,4
user_018,payment,11.9,431.17,2027-01-16T02:33:00,False,Safe,19
user_011,data_transfer,12.43,864.11,2027-01-16T04:03:00,False,Safe,24
user_030,transaction,10.41,472.31,2027-01-16T06:17:00,False,Safe,18
user_025,transaction,8.06,667.5,2027-01-16T06:52:00,False,Safe,10
user_004,api_call,16.48,977.03,2027-01-16T12:38:00,False,Safe,12
user_020,transaction,9.14,458.81,2027-01-16T17:57:00,False,Safe,18
user_002,transaction,7.84,14805.25,2027-01-16T20:30:00,True,Critical,81
user_022,transaction,5.56,13234.49,2027-01-16T20:36:00,True,Critical,79
user_033,api_call,9.67,881.38,2027-01-16T21:47:00,False,Safe,21
user_020,login,8.64,1163.58,2027-01-17T06:18:00,False,Safe,8
user_049,payment,13.05,195.78,2027-01-17T19:19:00,False,Safe,11
user_029,transaction,11.81,753.93,2027-01-17T19:23:00,False,Safe,21
user_045,data_transfer,11.79,591.12,2027-01-17T22:05:00,False,Safe,7
user_039,file_access,12.71,984.42,2027-01-18T01:46:00,False,Safe,3
user_020,login,16.81,664.05,2027-01-18T06:27:00,False,Safe,20
user_005,login,22.15,13974.44,2027-01-18T11:18:00,True,Critical,94
user_036,api_call,1.35,3959.04,2027-01-18T13:12:00,True,Critical,78
user_015,login,9.82,711.64,2027-01-18T15:10:00,False,Safe,6
user_038,api_call,11.95,337.03,2027-01-18T19:56:00,False,Safe,18
user_028,login,8.31,696.6,2027-01-18T19:56:00,False,Safe,12
user_048,transaction,17.9,656.4,2027-01-18T20:23:00,False,Safe,20
user_009,api_call,12.51,50.0,2027-01-18T20:42:00,False,Safe,17
user_015,login,17.04,823.22,2027-01-18T23:21:00,False,Safe,2
user_043,payment,16.0,522.06,2027-01-19T06:41:00,False,Safe,6
user_047,file_access,15.04,336.94,2027-01-19T08:06:00,False,Safe,3
user_041,transaction,19.23,1224.93,2027-01-19T08:45:00,False,Safe,15
user_041,payment,12.29,575.67,2027-01-19T09:02:00,False,Safe,12
user_002,login,20.01,1043.23,2027-01-19T10:43:00,False,Safe,4
user_037,payment,16.35,287.71,2027-01-19T13:53:00,False,Safe,8
user_019,file_access,10.74,617.99,2027-01-19T18:07:00,False,Safe,21
user_008,login,17.14,577.84,2027-01-20T04:18:00,False,Safe,14
user_027,api_call,17.28,801.47,2027-01-20T07:31:00,False,Safe,7
user_033,api_call,9.39,741.06,2027-01-20T07:41:00,False,Safe,3
user_031,transaction,20.54,642.51,2027-01-20T07:53:00,False,Safe,5
user_028,data_transfer,11.42,496.22,2027-01-20T12:57:00,False,Safe,4
user_041,data_transfer,15.65,5677.62,2027-01-20T14:46:00,True,Critical,98
user_002,payment,11.72,545.34,2027-01-20T21:35:00,False,Safe,4
user_026,file_access,18.69,850.1,2027-01-20T22:18:00,False,Safe,7
user_004,payment,7.66,8932.44,2027-01-21T00:43:00,True,Critical,83
user_006,data_transfer,13.84,515.17,2027-01-21T02:21:00,False,Safe,4
user_001,data_transfer,15.2,126.35,2027-01-21T11:07:00,False,Safe,15
user_028,data_transfer,16.74,288.06,2027-01-21T21:01:00,False,Safe,2
user_043,payment,10.05,554.14,2027-01-22T01:06:00,False,Safe,19
user_046,file_access,6.32,868.16,2027-01-22T01:14:00,False,Safe,21
user_026,file_access,13.09,170.89,2027-01-22T07:47:00,False,Safe,7
user_012,transaction,24.0,642.23,2027-01-22T16:06:00,False,Safe,16
user_039,api_call,18.45,119.71,2027-01-23T06:54:00,False,Safe,20
user_023,login,11.86,552.51,2027-01-23T08:11:00,False,Safe,21
user_049,transaction,15.18,368.88,2027-01-23T08:36:00,False,Safe,21
user_025,api_call,12.13,353.6,2027-01-23T09:19:00,False,Safe,3
user_007,file_access,7.9,753.92,2027-01-23T10:41:00,False,Safe,8
user_004,file_access,23.11,387.69,2027-01-23T12:56:00,False,Safe,20
user_044,login,11.66,755.93,2027-01-23T17:25:00,False,Safe,20
user_023,payment,15.03,503.05,2027-01-23T21:07:00,False,Safe,11
user_036,login,15.73,962.27,2027-01-23T21:55:00,False,Safe,19
user_045,file_access,11.37,1044.35,2027-01-23T21:57:00,False,Safe,21
user_017,login,15.06,836.83,2027-01-23T22:37:00,False,Safe,8
user_035,login,14.43,845.28,2027-01-24T02:01:00,False,Safe,24
user_042,login,12.37,50.0,2027-01-24T09:24:00,False,Safe,24
user_024,api_call,10.55,993.56,2027-01-24T10:49:00,False,Safe,21
user_031,api_call,8.72,50.0,2027-01-24T14:14:00,False,Safe,19
user_002,transaction,20.82,10392.75,2027-01-24T15:23:00,True,Critical,84
user_033,login,16.68,996.61,2027-01-24T19:31:00,False,Safe,10
user_004,transaction,19.45,1004.07,2027-01-24T22:42:00,False,Safe,5
user_049,api_call,13.3,177.31,2027-01-25T01:11:00,False,Safe,21
user_007,payment,17.42,843.77,2027-01-25T04:02:00,False,Safe,15
user_015,data_transfer,15.98,660.32,2027-01-25T05:23:00,False,Safe,21
user_024,transaction,16.44,644.26,2027-01-26T01:59:00,False,Safe,16
user_010,transaction,14.23,562.11,2027-01-26T03:48:00,False,Safe,18
user_018,login,3.88,554.1,2027-01-26T07:06:00,False,Safe,11
user_015,payment,10.79,1227.81,2027-01-26T11:00:00,False,Safe,11
user_002,login,3.5,220.8,2027-01-26T14:09:00,False,Safe,14
user_050,data_transfer,15.73,174.98,2027-01-26T20:14:00,False,Safe,23
user_014,file_access,13.17,595.2,2027-01-27T05:39:00,False,Safe,18
user_044,login,18.37,935.23,2027-01-27T10:58:00,False,Safe,17
user_004,payment,9.53,664.26,2027-01-27T11:18:00,False,Safe,5
user_011,transaction,11.68,333.56,2027-01-27T12:28:00,False,Safe,11
user_003,file_access,13.12,569.01,2027-01-27T12:40:00,False,Safe,2
user_024,api_call,12.53,1054.43,2027-01-27T14:58:00,False,Safe,16
user_042,api_call,14.21,920.49,2027-01-27T18:42:00,False,Safe,10
user_008,data_transfer,2.67,14512.76,2027-01-28T08:14:00,True,Critical,78
user_004,transaction,17.24,293.16,2027-01-28T09:55:00,False,Safe,6
user_050,login,8.35,804.12,2027-01-28T15:43:00,False,Safe,4
user_037,transaction,15.54,212.46,2027-01-28T18:22:00,False,Safe,21
user_050,transaction,16.06,517.7,2027-01-28T19:03:00,False,Safe,11
user_015,payment,17.17,1056.73,2027-01-29T00:24:00,False,Safe,19
user_037,login,14.94,303.75,2027-01-29T04:06:00,False,Safe,23
user_042,data_transfer,7.05,4129.38,2027-01-29T08:31:00,True,Critical,78
user_012,api_call,21.52,194.68,2027-01-29T10:26:00,False,Safe,18
user_007,api_call,18.24,1055.23,2027-01-29T14:56:00,False,Safe,24
user_015,data_transfer,17.75,839.93,2027-01-29T23:51:00,False,Safe,7
user_011,api_call,13.48,624.85,2027-01-30T09:58:00,False,Safe,16
user_046,api_call,11.61,867.37,2027-01-30T10:21:00,False,Safe,5
user_002,payment,17.23,1349.43,2027-01-30T13:41:00,False,Safe,23
user_042,data_transfer,14.33,328.69,2027-01-30T13:57:00,False,Safe,22
user_040,api_call,10.5,648.37,2027-01-30T16:21:00,False,Safe,16
user_048,transaction,9.24,846.24,2027-01-30T18:13:00,False,Safe,3
user_045,api_call,17.42,1055.99,2027-01-30T21:59:00,False,Safe,21
user_026,data_transfer,11.16,686.99,2027-01-31T03:36:00,False,Safe,5
user_013,file_access,9.06,757.6,2027-01-31T04:59:00,False,Safe,22
user_026,file_access,19.19,84.2,2027-01-31T08:20:00,False,Safe,10
user_013,data_transfer,16.67,772.95,2027-01-31T11:17:00,False,Safe,22
user_007,data_transfer,12.72,648.39,2027-01-31T15:56:00,False,Safe,12
user_001,login,9.84,713.38,2027-01-31T16:37:00,False,Safe,17
user_034,login,19.71,492.94,2027-02-01T00:30:00,False,Safe,12
user_045,login,15.72,563.05,2027-02-01T05:01:00,False,Safe,13
user_001,file_access,17.56,126.22,2027-02-01T05:07:00,False,Safe,20
user_011,transaction,19.4,611.39,2027-02-01T08:49:00,False,Safe,20
user_003,payment,15.39,633.74,2027-02-01T09:25:00,False,Safe,14
user_023,api_call,14.52,432.15,2027-02-01T09:54:00,False,Safe,15
user_010,transaction,14.25,12941.86,2027-02-01T10:40:00,True,Critical,91
user_001,file_access,16.62,600.5,2027-02-01T16:04:00,False,Safe,21
user_025,data_transfer,13.4,3235.81,2027-02-01T17:50:00,True,Critical,94
user_050,transaction,15.0,651.02,2027-02-01T21:23:00,False,Safe,4
user_002,file_access,15.6,743.76,2027-02-01T22:42:00,False,Safe,13
user_018,login,18.25,230.31,2027-02-02T06:14:00,False,Safe,9
user_020,transaction,20.57,1049.14,2027-02-02T08:43:00,False,Safe,18
user_021,transaction,11.08,4220.18,2027-02-02T11:02:00,True,Critical,92
user_021,payment,16.86,695.86,2027-02-02T18:35:00,False,Safe,13
user_037,payment,8.09,668.08,2027-02-02T19:45:00,False,Safe,24
user_024,file_access,13.32,738.13,2027-02-03T00:25:00,False,Safe,17
user_031,api_call,17.12,50.0,2027-02-03T00:30:00,False,Safe,22
user_038,transaction,16.78,657.67,2027-02-03T00:38:00,False,Safe,12
user_026,data_transfer,10.09,539.04,2027-02-03T05:24:00,False,Safe,11
user_015,transaction,7.49,749.35,2027-02-03T07:56:00,False,Safe,9
user_025,api_call,13.36,5179.1,2027-02-03T12:58:00,True,Critical,90
user_038,api_call,15.59,559.22,2027-02-03T14:46:00,False,Safe,10
user_042,transaction,5.7,460.81,2027-02-03T16:34:00,False,Safe,22
user_048,transaction,14.98,165.57,2027-02-04T00:46:00,False,Safe,23
user_015,payment,14.99,202.21,2027-02-04T09:17:00,False,Safe,23
user_028,file_access,23.95,4488.33,2027-02-04T09:58:00,True,Critical,95
user_026,file_access,13.88,391.01,2027-02-04T13:17:00,False,Safe,11
user_008,payment,10.38,366.57,2027-02-04T16:47:00,False,Safe,17
user_029,data_transfer,14.11,614.84,2027-02-04T19:06:00,False,Safe,15
user_021,data_transfer,13.73,774.78,2027-02-04T23:50:00,False,Safe,3
user_028,transaction,16.03,1261.71,2027-02-05T06:00:00,False,Safe,2
user_037,api_call,15.51,527.06,2027-02-05T07:59:00,False,Safe,5
user_048,login,6.99,1057.77,2027-02-05T11:53:00,False,Safe,3
user_017,login,12.49,1295.7,2027-02-05T13:19:00,False,Safe,23
user_037,data_transfer,12.41,628.56,2027-02-05T20:25:00,False,Safe,8
user_010,api_call,14.53,692.1,2027-02-05T21:02:00,False,Safe,22
user_014,payment,10.67,904.68,2027-02-05T22:54:00,False,Safe,11
user_042,data_transfer,11.09,786.76,2027-02-05T22:59:00,False,Safe,21
user_014,api_call,11.88,330.61,2027-02-06T04:31:00,False,Safe,14
user_024,payment,13.45,793.34,2027-02-06T17:23:00,False,Safe,15
user_014,payment,17.95,671.05,2027-02-06T18:07:00,False,Safe,11
user_006,data_transfer,12.52,716.52,2027-02-06T19:15:00,False,Safe,24
user_015,api_call,13.37,4751.2,2027-02-07T03:30:00,True,Critical,78
user_017,transaction,8.45,719.35,2027-02-07T04:30:00,False,Safe,5
user_042,api_call,14.77,274.44,2027-02-07T05:36:00,False,Safe,4
user_035,transaction,17.45,684.08,2027-02-07T06:00:00,False,Safe,11
user_032,data_transfer,13.09,1043.14,2027-02-07T08:24:00,False,Safe,18
user_034,payment,11.01,333.2,2027-02-07T15:41:00,False,Safe,12
user_007,file_access,18.11,62.48,2027-02-07T16:01:00,False,Safe,15
user_021,payment,20.39,972.69,2027-02-07T18:27:00,False,Safe,16
user_029,api_call,15.58,552.2,2027-02-07T20:49:00,False,Safe,18
user_032,transaction,15.01,351.4,2027-02-07T21:55:00,False,Safe,18
user_013,payment,13.82,878.88,2027-02-07T22:17:00,False,Safe,14
user_011,payment,17.9,383.99,2027-02-07T23:07:00,False,Safe,4
user_009,payment,15.93,732.17,2027-02-08T03:02:00,False,Safe,18
user_022,api_call,13.38,777.68,2027-02-08T04:44:00,False,Safe,3
user_012,file_access,13.54,1026.71,2027-02-08T07:18:00,False,Safe,20
user_045,login,14.77,577.11,2027-02-08T10:02:00,False,Safe,2
user_026,data_transfer,16.46,967.18,2027-02-08T20:22:00,False,Safe,21
user_009,api_call,15.62,389.63,2027-02-09T04:42:00,False,Safe,5
user_024,api_call,14.63,729.53,2027-02-09T06:46:00,False,Safe,4
user_034,login,16.02,1188.45,2027-02-09T17:16:00,False,Safe,15
user_010,file_access,13.18,421.64,2027-02-10T00:07:00,False,Safe,4
user_027,payment,12.76,289.27,2027-02-10T00:51:00,False,Safe,9
user_003,transaction,23.2,504.25,2027-02-10T01:14:00,False,Safe,11
user_014,payment,12.7,563.19,2027-02-10T01:34:00,False,Safe,12
user_003,api_call,11.72,818.05,2027-02-10T06:05:00,False,Safe,5
user_020,file_access,14.89,314.71,2027-02-10T06:44:00,False,Safe,3
user_029,payment,0.5,9731.58,2027-02-10T07:22:00,True,Critical,78
user_024,login,14.47,609.51,2027-02-10T08:34:00,False,Safe,7
user_047,payment,18.4,913.22,2027-02-10T16:21:00,False,Safe,7
user_013,api_call,15.46,673.96,2027-02-10T19:46:00,False,Safe,18
user_015,payment,15.44,377.94,2027-02-10T21:16:00,False,Safe,23
user_004,file_access,16.76,701.77,2027-02-10T23:11:00,False,Safe,17
user_016,transaction,9.0,1023.99,2027-02-11T01:28:00,False,Safe,14
user_050,login,11.84,469.57,2027-02-11T03:13:00,False,Safe,19
user_021,login,10.79,759.94,2027-02-11T08:14:00,False,Safe,21
user_039,payment,13.32,646.69,2027-02-11T09:06:00,False,Safe,13
user_004,api_call,14.74,213.56,2027-02-11T14:07:00,False,Safe,3
user_034,data_transfer,13.65,419.55,2027-02-11T20:19:00,False,Safe,10
user_024,data_transfer,18.08,140.93,2027-02-11T20:44:00,False,Safe,7
user_007,login,13.78,686.58,2027-02-11T22:01:00,False,Safe,18
user_026,data_transfer,13.75,465.19,2027-02-12T01:11:00,False,Safe,5
user_015,login,12.25,100.97,2027-02-12T01:49:00,False,Safe,2
user_038,api_call,16.21,508.07,2027-02-12T02:31:00,False,Safe,21
user_024,api_call,4.3,169.03,2027-02-12T05:31:00,False,Safe,20
user_038,data_transfer,13.75,596.13,2027-02-12T05:33:00,False,Safe,22
user_041,login,14.83,1082.88,2027-02-12T07:14:00,False,Safe,23
user_033,payment,14.66,1167.45,2027-02-12T11:14:00,False,Safe,3
user_004,file_access,14.82,366.7,2027-02-12T11:47:00,False,Safe,20
user_037,data_transfer,16.34,1019.6,2027-02-12T13:07:00,False,Safe,12
user_010,file_access,6.89,975.0,2027-02-12T14:15:00,False,Safe,15
user_034,login,10.93,951.82,2027-02-12T16:31:00,False,Safe,17
user_001,data_transfer,19.61,832.7,2027-02-12T16:35:00,False,Safe,9
user_036,data_transfer,19.81,633.6,2027-02-12T19:18:00,False,Safe,22
user_036,transaction,1.05,8400.87,2027-02-13T01:23:00,True,Critical,87
user_026,payment,8.09,75.56,2027-02-13T01:42:00,False,Safe,20
user_042,payment,9.68,1081.58,2027-02-13T07:42:00,False,Safe,10
user_042,login,11.6,708.71,2027-02-13T17:35:00,False,Safe,12
user_002,api_call,10.01,301.36,2027-02-13T22:08:00,False,Safe,19
user_026,login,20.32,532.68,2027-02-14T03:45:00,False,Safe,18
user_035,payment,22.3,945.19,2027-02-14T03:53:00,False,Safe,19
user_010,api_call,20.26,9361.51,2027-02-14T06:45:00,True,Critical,85
user_018,file_access,16.8,423.87,2027-02-14T07:47:00,False,Safe,13
user_041,payment,14.96,371.99,2027-02-14T14:23:00,False,Safe,15
user_013,payment,23.1,1127.17,2027-02-14T15:47:00,False,Safe,2
user_027,login,9.69,689.8,2027-02-14T18:32:00,False,Safe,17
user_045,transaction,21.6,1052.84,2027-02-14T18:47:00,False,Safe,14
user_006,payment,14.15,975.1,2027-02-14T23:19:00,False,Safe,4
user_006,data_transfer,10.29,424.36,2027-02-15T03:06:00,False,Safe,23
user_049,transaction,14.68,1119.71,2027-02-15T04:01:00,False,Safe,10
user_028,login,3.79,880.18,2027-02-15T07:44:00,False,Safe,11
user_035,payment,17.43,9556.33,2027-02-15T11:20:00,True,Critical,79
user_043,data_transfer,11.09,703.28,2027-02-15T14:46:00,False,Safe,21
user_019,data_transfer,8.6,625.4,2027-02-15T16:42:00,False,Safe,17
user_015,api_call,15.19,1040.58,2027-02-15T16:58:00,False,Safe,2
user_001,file_access,14.45,1014.88,2027-02-15T19:36:00,False,Safe,16
